Year,Month,Region,County,Beneficiaries, Benefit Amounts (Dollars) 
2008,6,Western New York,Erie,"10,100","9,010,000"
2008,6,North Country,Essex,300,"260,000"
2008,6,North Country,Franklin,500,"440,000"
2008,6,Mohawk Valley,Fulton,600,"490,000"
2008,6,Finger Lakes,Genesee,700,"550,000"
2008,6,Capital,Greene,500,"470,000"
2008,6,North Country,Hamilton,0,"20,000"
2008,6,Mohawk Valley,Herkimer,700,"600,000"
2008,6,North Country,Jefferson,"1,000","860,000"
2008,6,New York City,Kings,"22,800","24,170,000"
2008,6,North Country,Lewis,300,"240,000"
2008,6,Finger Lakes,Livingston,700,"570,000"
2008,6,Central New York,Madison,700,"520,000"
2008,6,Finger Lakes,Monroe,"6,900","6,450,000"
2008,6,Mohawk Valley,Montgomery,800,"660,000"
2008,6,Long Island,Nassau,"10,600","11,970,000"
2008,6,New York City,New York,"16,900","19,110,000"
2008,6,Western New York,Niagara,"3,200","2,730,000"
2008,6,Mohawk Valley,Oneida,"2,100","1,760,000"
2008,6,Central New York,Onondaga,"4,100","4,050,000"
2008,6,Finger Lakes,Ontario,900,"820,000"
2008,6,Hudson Valley,Orange,"3,000","3,230,000"
2008,6,Finger Lakes,Orleans,500,"400,000"
2008,6,Central New York,Oswego,"1,700","1,660,000"
2008,6,Mohawk Valley,Otsego,600,"470,000"
2008,6,Out-of-State Resident,Out-of-State,"16,700","21,210,000"
2008,6,Hudson Valley,Putnam,800,"950,000"
2008,6,New York City,Queens,"18,600","20,470,000"
2008,6,Capital,Rensselaer,"1,400","1,390,000"
2008,6,New York City,Richmond,"4,000","4,470,000"
2008,6,Hudson Valley,Rockland,"2,200","2,480,000"
2008,6,Capital,Saratoga,"1,700","1,700,000"
2008,6,Capital,Schenectady,"1,400","1,400,000"
2008,6,Mohawk Valley,Schoharie,400,"300,000"
2008,6,Southern Tier,Schuyler,100,"120,000"
2008,6,Finger Lakes,Seneca,300,"250,000"
2008,6,Southern Tier,Steuben,800,"700,000"
2008,6,North Country,St. Lawrence,"1,300","1,100,000"
2008,6,Long Island,Suffolk,"12,800","14,200,000"
2008,6,Hudson Valley,Sullivan,700,"730,000"
2008,6,Southern Tier,Tioga,400,"360,000"
2008,6,Southern Tier,Tompkins,500,"460,000"
2008,6,Hudson Valley,Ulster,"1,600","1,540,000"
2008,6,Unknown Geography,Unknown,400,"410,000"
2008,6,Capital,Warren,600,"550,000"
2008,6,Capital,Washington,500,"410,000"
2008,6,Finger Lakes,Wayne,"1,000","900,000"
2008,6,Hudson Valley,Westchester,"7,000","8,160,000"
2008,6,Finger Lakes,Wyoming,400,"350,000"
2008,6,Finger Lakes,Yates,200,"140,000"
2008,5,Capital,Albany,"2,300","2,130,000"
2008,5,Western New York,Allegany,500,"340,000"
2008,5,New York City,Bronx,"14,000","12,580,000"
2008,5,Southern Tier,Broome,"1,800","1,400,000"
2008,5,Western New York,Cattaraugus,"1,100","800,000"
2008,5,Central New York,Cayuga,800,"620,000"
2008,5,Western New York,Chautauqua,"1,400","990,000"
2008,5,Southern Tier,Chemung,700,"550,000"
2008,5,Southern Tier,Chenango,700,"570,000"
2008,5,North Country,Clinton,"1,100","790,000"
2008,5,Capital,Columbia,500,"400,000"
2008,5,Central New York,Cortland,500,"420,000"
2008,5,Southern Tier,Delaware,500,"470,000"
2008,5,Hudson Valley,Dutchess,"2,300","2,320,000"
2008,5,Western New York,Erie,"10,600","9,130,000"
2008,5,North Country,Essex,500,"320,000"
2008,5,North Country,Franklin,600,"470,000"
2008,5,Mohawk Valley,Fulton,700,"500,000"
2008,5,Finger Lakes,Genesee,700,"570,000"
2008,5,Capital,Greene,600,"460,000"
2008,5,North Country,Hamilton,100,"50,000"
2008,5,Mohawk Valley,Herkimer,800,"660,000"
2008,5,North Country,Jefferson,"1,200","920,000"
2008,5,New York City,Kings,"22,800","21,200,000"
2008,5,North Country,Lewis,400,"280,000"
2008,5,Finger Lakes,Livingston,700,"540,000"
2008,5,Central New York,Madison,700,"530,000"
2008,5,Finger Lakes,Monroe,"7,300","6,260,000"
2008,5,Mohawk Valley,Montgomery,800,"650,000"
2008,5,Long Island,Nassau,"10,200","10,660,000"
2008,5,New York City,New York,"16,100","16,680,000"
2008,5,Western New York,Niagara,"3,800","3,170,000"
2008,5,Mohawk Valley,Oneida,"2,400","1,820,000"
2008,5,Central New York,Onondaga,"4,100","3,630,000"
2008,5,Finger Lakes,Ontario,"1,000","840,000"
2008,5,Hudson Valley,Orange,"3,000","2,950,000"
2008,5,Finger Lakes,Orleans,600,"420,000"
2008,5,Central New York,Oswego,"1,900","1,460,000"
2008,5,Mohawk Valley,Otsego,600,"460,000"
2008,5,Out-of-State Resident,Out-of-State,"16,100","18,950,000"
2008,5,Hudson Valley,Putnam,800,"870,000"
2008,5,New York City,Queens,"18,600","18,370,000"
2008,5,Capital,Rensselaer,"1,400","1,310,000"
2008,5,New York City,Richmond,"3,800","3,890,000"
2008,5,Hudson Valley,Rockland,"2,000","2,130,000"
2008,5,Capital,Saratoga,"1,800","1,660,000"
2008,5,Capital,Schenectady,"1,400","1,320,000"
2008,5,Mohawk Valley,Schoharie,400,"290,000"
2008,5,Southern Tier,Schuyler,200,"130,000"
2008,5,Finger Lakes,Seneca,300,"270,000"
2008,5,Southern Tier,Steuben,900,"720,000"
2008,5,North Country,St. Lawrence,"1,500","1,100,000"
2008,5,Long Island,Suffolk,"13,200","13,160,000"
2008,5,Hudson Valley,Sullivan,800,"690,000"
2008,5,Southern Tier,Tioga,400,"340,000"
2008,5,Southern Tier,Tompkins,500,"400,000"
2008,5,Hudson Valley,Ulster,"1,700","1,420,000"
2008,5,Unknown Geography,Unknown,400,"420,000"
2008,5,Capital,Warren,800,"580,000"
2008,5,Capital,Washington,600,"440,000"
2008,5,Finger Lakes,Wayne,"1,100","850,000"
2008,5,Hudson Valley,Westchester,"6,900","7,330,000"
2008,5,Finger Lakes,Wyoming,500,"410,000"
2008,5,Finger Lakes,Yates,200,"170,000"
2008,4,Capital,Albany,"2,900","2,740,000"
2008,4,Western New York,Allegany,700,"590,000"
2008,4,New York City,Bronx,"14,700","13,400,000"
2008,4,Southern Tier,Broome,"2,500","2,110,000"
2008,4,Western New York,Cattaraugus,"1,500","1,180,000"
2008,4,Central New York,Cayuga,"1,200","910,000"
2008,4,Western New York,Chautauqua,"1,700","1,410,000"
2008,4,Southern Tier,Chemung,900,"710,000"
2008,4,Southern Tier,Chenango,900,"830,000"
2008,4,North Country,Clinton,"1,400","1,190,000"
2008,4,Capital,Columbia,600,"530,000"
2008,4,Central New York,Cortland,800,"730,000"
2008,4,Southern Tier,Delaware,700,"630,000"
2008,4,Hudson Valley,Dutchess,"2,700","2,700,000"
2008,4,Western New York,Erie,"13,800","11,650,000"
2008,4,North Country,Essex,700,"570,000"
2008,4,North Country,Franklin,900,"780,000"
2008,4,Mohawk Valley,Fulton,900,"760,000"
2008,4,Finger Lakes,Genesee,"1,100","880,000"
2008,4,Capital,Greene,700,"600,000"
2008,4,North Country,Hamilton,200,"130,000"
2008,4,Mohawk Valley,Herkimer,"1,200","1,080,000"
2008,4,North Country,Jefferson,"1,900","1,550,000"
2008,4,New York City,Kings,"24,800","23,240,000"
2008,4,North Country,Lewis,700,"560,000"
2008,4,Finger Lakes,Livingston,"1,000","840,000"
2008,4,Central New York,Madison,"1,100","910,000"
2008,4,Finger Lakes,Monroe,"9,000","8,100,000"
2008,4,Mohawk Valley,Montgomery,"1,200","1,040,000"
2008,4,Long Island,Nassau,"11,500","11,860,000"
2008,4,New York City,New York,"16,400","17,660,000"
2008,4,Western New York,Niagara,"5,000","4,010,000"
2008,4,Mohawk Valley,Oneida,"3,100","2,460,000"
2008,4,Central New York,Onondaga,"5,200","4,490,000"
2008,4,Finger Lakes,Ontario,"1,400","1,230,000"
2008,4,Hudson Valley,Orange,"3,500","3,490,000"
2008,4,Finger Lakes,Orleans,800,"640,000"
2008,4,Central New York,Oswego,"2,400","1,980,000"
2008,4,Mohawk Valley,Otsego,900,"690,000"
2008,4,Out-of-State Resident,Out-of-State,"17,000","20,660,000"
2008,4,Hudson Valley,Putnam,900,"970,000"
2008,4,New York City,Queens,"19,800","19,740,000"
2008,4,Capital,Rensselaer,"1,900","1,770,000"
2008,4,New York City,Richmond,"4,500","4,310,000"
2008,4,Hudson Valley,Rockland,"2,400","2,330,000"
2008,4,Capital,Saratoga,"2,400","2,240,000"
2008,4,Capital,Schenectady,"1,900","1,710,000"
2008,4,Mohawk Valley,Schoharie,600,"550,000"
2008,4,Southern Tier,Schuyler,300,"240,000"
2008,4,Finger Lakes,Seneca,400,"400,000"
2008,4,Southern Tier,Steuben,"1,300","1,090,000"
2008,4,North Country,St. Lawrence,"1,900","1,600,000"
2008,4,Long Island,Suffolk,"16,500","15,900,000"
2008,4,Hudson Valley,Sullivan,"1,100","930,000"
2008,4,Southern Tier,Tioga,600,"520,000"
2008,4,Southern Tier,Tompkins,500,"510,000"
2008,4,Hudson Valley,Ulster,"2,000","1,800,000"
2008,4,Unknown Geography,Unknown,500,"560,000"
2008,4,Capital,Warren,"1,200","990,000"
2008,4,Capital,Washington,800,"700,000"
2008,4,Finger Lakes,Wayne,"1,500","1,330,000"
2008,4,Hudson Valley,Westchester,"7,900","8,220,000"
2008,4,Finger Lakes,Wyoming,900,"700,000"
2008,4,Finger Lakes,Yates,300,"270,000"
2008,3,Capital,Albany,"3,000","3,320,000"
2008,3,Western New York,Allegany,800,"920,000"
2008,3,New York City,Bronx,"14,500","14,400,000"
2008,3,Southern Tier,Broome,"2,700","2,780,000"
2008,3,Western New York,Cattaraugus,"1,600","1,680,000"
2008,3,Central New York,Cayuga,"1,300","1,320,000"
2008,3,Western New York,Chautauqua,"1,900","1,850,000"
2008,3,Southern Tier,Chemung,900,"900,000"
2008,3,Southern Tier,Chenango,"1,000","1,090,000"
2008,3,North Country,Clinton,"1,400","1,460,000"
2008,3,Capital,Columbia,600,"700,000"
2008,3,Central New York,Cortland,"1,000","1,140,000"
2008,3,Southern Tier,Delaware,700,"800,000"
2008,3,Hudson Valley,Dutchess,"2,800","3,230,000"
2008,3,Western New York,Erie,"14,400","14,400,000"
2008,3,North Country,Essex,700,"770,000"
2008,3,North Country,Franklin,"1,000","970,000"
2008,3,Mohawk Valley,Fulton,"1,000","1,020,000"
2008,3,Finger Lakes,Genesee,"1,300","1,240,000"
2008,3,Capital,Greene,700,"780,000"
2008,3,North Country,Hamilton,200,"160,000"
2008,3,Mohawk Valley,Herkimer,"1,300","1,470,000"
2008,3,North Country,Jefferson,"2,100","2,080,000"
2008,3,New York City,Kings,"23,600","24,200,000"
2008,3,North Country,Lewis,700,"770,000"
2008,3,Finger Lakes,Livingston,"1,200","1,220,000"
2008,3,Central New York,Madison,"1,300","1,350,000"
2008,3,Finger Lakes,Monroe,"9,100","9,260,000"
2008,3,Mohawk Valley,Montgomery,"1,400","1,470,000"
2008,3,Long Island,Nassau,"12,700","13,600,000"
2008,3,New York City,New York,"16,400","18,010,000"
2008,3,Western New York,Niagara,"4,900","4,780,000"
2008,3,Mohawk Valley,Oneida,"3,300","3,220,000"
2008,3,Central New York,Onondaga,"5,700","5,800,000"
2008,3,Finger Lakes,Ontario,"1,700","1,750,000"
2008,3,Hudson Valley,Orange,"3,700","4,070,000"
2008,3,Finger Lakes,Orleans,800,"830,000"
2008,3,Central New York,Oswego,"2,700","2,810,000"
2008,3,Mohawk Valley,Otsego,"1,000","1,030,000"
2008,3,Out-of-State Resident,Out-of-State,"17,500","21,960,000"
2008,3,Hudson Valley,Putnam,900,"1,070,000"
2008,3,New York City,Queens,"19,700","20,920,000"
2008,3,Capital,Rensselaer,"2,200","2,420,000"
2008,3,New York City,Richmond,"4,100","4,500,000"
2008,3,Hudson Valley,Rockland,"2,600","2,660,000"
2008,3,Capital,Saratoga,"2,700","2,950,000"
2008,3,Capital,Schenectady,"2,000","2,150,000"
2008,3,Mohawk Valley,Schoharie,800,"860,000"
2008,3,Southern Tier,Schuyler,400,"360,000"
2008,3,Finger Lakes,Seneca,500,"570,000"
2008,3,Southern Tier,Steuben,"1,500","1,570,000"
2008,3,North Country,St. Lawrence,"2,000","1,930,000"
2008,3,Long Island,Suffolk,"17,800","18,960,000"
2008,3,Hudson Valley,Sullivan,"1,200","1,270,000"
2008,3,Southern Tier,Tioga,700,"740,000"
2008,3,Southern Tier,Tompkins,600,"650,000"
2008,3,Hudson Valley,Ulster,"2,300","2,350,000"
2008,3,Unknown Geography,Unknown,600,"670,000"
2008,3,Capital,Warren,"1,400","1,350,000"
2008,3,Capital,Washington,"1,000","1,030,000"
2008,3,Finger Lakes,Wayne,"1,700","1,770,000"
2008,3,Hudson Valley,Westchester,"8,700","9,860,000"
2008,3,Finger Lakes,Wyoming,"1,000","1,060,000"
2008,3,Finger Lakes,Yates,400,"370,000"
2008,2,Capital,Albany,"3,000","2,910,000"
2008,2,Western New York,Allegany,800,"830,000"
2008,2,New York City,Bronx,"14,000","12,630,000"
2008,2,Southern Tier,Broome,"2,600","2,370,000"
2008,2,Western New York,Cattaraugus,"1,600","1,510,000"
2008,2,Central New York,Cayuga,"1,300","1,220,000"
2008,2,Western New York,Chautauqua,"1,900","1,620,000"
2008,2,Southern Tier,Chemung,"1,000","820,000"
2008,2,Southern Tier,Chenango,"1,000","940,000"
2008,2,North Country,Clinton,"1,300","1,170,000"
2008,2,Capital,Columbia,700,"620,000"
2008,2,Central New York,Cortland,900,"950,000"
2008,2,Southern Tier,Delaware,700,"690,000"
2008,2,Hudson Valley,Dutchess,"2,700","2,900,000"
2008,2,Western New York,Erie,"14,300","12,660,000"
2008,2,North Country,Essex,700,"690,000"
2008,2,North Country,Franklin,"1,000","890,000"
2008,2,Mohawk Valley,Fulton,"1,000","880,000"
2008,2,Finger Lakes,Genesee,"1,300","1,140,000"
2008,2,Capital,Greene,800,"700,000"
2008,2,North Country,Hamilton,200,"130,000"
2008,2,Mohawk Valley,Herkimer,"1,400","1,310,000"
2008,2,North Country,Jefferson,"2,100","1,810,000"
2008,2,New York City,Kings,"23,400","21,760,000"
2008,2,North Country,Lewis,600,"640,000"
2008,2,Finger Lakes,Livingston,"1,200","1,110,000"
2008,2,Central New York,Madison,"1,300","1,190,000"
2008,2,Finger Lakes,Monroe,"8,900","8,080,000"
2008,2,Mohawk Valley,Montgomery,"1,500","1,350,000"
2008,2,Long Island,Nassau,"12,700","12,730,000"
2008,2,New York City,New York,"16,000","16,360,000"
2008,2,Western New York,Niagara,"4,900","4,180,000"
2008,2,Mohawk Valley,Oneida,"3,400","2,810,000"
2008,2,Central New York,Onondaga,"5,600","5,040,000"
2008,2,Finger Lakes,Ontario,"1,700","1,550,000"
2008,2,Hudson Valley,Orange,"3,600","3,630,000"
2008,2,Finger Lakes,Orleans,800,"720,000"
2008,2,Central New York,Oswego,"2,700","2,490,000"
2008,2,Mohawk Valley,Otsego,"1,000","950,000"
2008,2,Out-of-State Resident,Out-of-State,"16,900","19,560,000"
2008,2,Hudson Valley,Putnam,900,"980,000"
2008,2,New York City,Queens,"19,400","19,050,000"
2008,2,Capital,Rensselaer,"2,200","2,170,000"
2008,2,New York City,Richmond,"4,100","3,990,000"
2008,2,Hudson Valley,Rockland,"2,500","2,440,000"
2008,2,Capital,Saratoga,"2,600","2,570,000"
2008,2,Capital,Schenectady,"2,000","1,910,000"
2008,2,Mohawk Valley,Schoharie,800,"780,000"
2008,2,Southern Tier,Schuyler,400,"340,000"
2008,2,Finger Lakes,Seneca,500,"500,000"
2008,2,Southern Tier,Steuben,"1,600","1,520,000"
2008,2,North Country,St. Lawrence,"1,900","1,660,000"
2008,2,Long Island,Suffolk,"18,800","18,250,000"
2008,2,Hudson Valley,Sullivan,"1,200","1,120,000"
2008,2,Southern Tier,Tioga,700,"670,000"
2008,2,Southern Tier,Tompkins,600,"560,000"
2008,2,Hudson Valley,Ulster,"2,200","2,190,000"
2008,2,Unknown Geography,Unknown,600,"710,000"
2008,2,Capital,Warren,"1,400","1,230,000"
2008,2,Capital,Washington,"1,000","900,000"
2008,2,Finger Lakes,Wayne,"1,600","1,500,000"
2008,2,Hudson Valley,Westchester,"8,600","9,040,000"
2008,2,Finger Lakes,Wyoming,"1,000","960,000"
2008,2,Finger Lakes,Yates,400,"340,000"
2008,1,Capital,Albany,"3,100","3,050,000"
2008,1,Western New York,Allegany,900,"890,000"
2008,1,New York City,Bronx,"15,100","13,460,000"
2008,1,Southern Tier,Broome,"3,000","2,540,000"
2008,1,Western New York,Cattaraugus,"1,700","1,530,000"
2008,1,Central New York,Cayuga,"1,400","1,230,000"
2008,1,Western New York,Chautauqua,"2,000","1,720,000"
2008,1,Southern Tier,Chemung,"1,000","820,000"
2008,1,Southern Tier,Chenango,"1,000","960,000"
2008,1,North Country,Clinton,"1,300","1,160,000"
2008,1,Capital,Columbia,700,"650,000"
2008,1,Central New York,Cortland,"1,000","1,010,000"
2008,1,Southern Tier,Delaware,700,"660,000"
2008,1,Hudson Valley,Dutchess,"2,900","3,070,000"
2008,1,Western New York,Erie,"15,400","13,460,000"
2008,1,North Country,Essex,800,"730,000"
2008,1,North Country,Franklin,"1,000","890,000"
2008,1,Mohawk Valley,Fulton,"1,000","870,000"
2008,1,Finger Lakes,Genesee,"1,400","1,240,000"
2008,1,Capital,Greene,800,"730,000"
2008,1,North Country,Hamilton,100,"130,000"
2008,1,Mohawk Valley,Herkimer,"1,400","1,300,000"
2008,1,North Country,Jefferson,"2,000","1,750,000"
2008,1,New York City,Kings,"25,400","23,820,000"
2008,1,North Country,Lewis,600,"610,000"
2008,1,Finger Lakes,Livingston,"1,200","1,130,000"
2008,1,Central New York,Madison,"1,300","1,250,000"
2008,1,Finger Lakes,Monroe,"9,600","8,730,000"
2008,1,Mohawk Valley,Montgomery,"1,500","1,370,000"
2008,1,Long Island,Nassau,"13,000","13,430,000"
2008,1,New York City,New York,"16,600","17,350,000"
2008,1,Western New York,Niagara,"5,500","4,470,000"
2008,1,Mohawk Valley,Oneida,"3,500","2,930,000"
2008,1,Central New York,Onondaga,"5,500","5,010,000"
2008,1,Finger Lakes,Ontario,"1,700","1,660,000"
2008,1,Hudson Valley,Orange,"3,700","3,730,000"
2008,1,Finger Lakes,Orleans,"1,000","800,000"
2008,1,Central New York,Oswego,"2,700","2,500,000"
2008,1,Mohawk Valley,Otsego,"1,100","1,030,000"
2008,1,Out-of-State Resident,Out-of-State,"16,900","20,150,000"
2008,1,Hudson Valley,Putnam,900,"1,050,000"
2008,1,New York City,Queens,"20,500","20,480,000"
2008,1,Capital,Rensselaer,"2,300","2,190,000"
2008,1,New York City,Richmond,"4,300","4,170,000"
2008,1,Hudson Valley,Rockland,"2,500","2,440,000"
2008,1,Capital,Saratoga,"2,600","2,560,000"
2008,1,Capital,Schenectady,"2,000","1,900,000"
2008,1,Mohawk Valley,Schoharie,800,"790,000"
2008,1,Southern Tier,Schuyler,400,"350,000"
2008,1,Finger Lakes,Seneca,500,"530,000"
2008,1,Southern Tier,Steuben,"1,700","1,640,000"
2008,1,North Country,St. Lawrence,"2,000","1,670,000"
2008,1,Long Island,Suffolk,"18,500","18,980,000"
2008,1,Hudson Valley,Sullivan,"1,200","1,140,000"
2008,1,Southern Tier,Tioga,700,"670,000"
2008,1,Southern Tier,Tompkins,700,"590,000"
2008,1,Hudson Valley,Ulster,"2,600","2,420,000"
2008,1,Unknown Geography,Unknown,700,"910,000"
2008,1,Capital,Warren,"1,400","1,220,000"
2008,1,Capital,Washington,900,"860,000"
2008,1,Finger Lakes,Wayne,"1,700","1,540,000"
2008,1,Hudson Valley,Westchester,"8,800","9,270,000"
2008,1,Finger Lakes,Wyoming,"1,100","1,000,000"
2008,1,Finger Lakes,Yates,400,"370,000"
2007,12,Capital,Albany,"2,600","2,580,000"
2007,12,Western New York,Allegany,800,"730,000"
2007,12,New York City,Bronx,"13,500","13,140,000"
2007,12,Southern Tier,Broome,"2,300","2,160,000"
2007,12,Western New York,Cattaraugus,"1,500","1,410,000"
2007,12,Central New York,Cayuga,"1,200","1,010,000"
2007,12,Western New York,Chautauqua,"1,800","1,620,000"
2007,12,Southern Tier,Chemung,900,"750,000"
2007,12,Southern Tier,Chenango,800,"810,000"
2007,12,North Country,Clinton,"1,100","960,000"
2007,12,Capital,Columbia,500,"520,000"
2007,12,Central New York,Cortland,800,"900,000"
2007,12,Southern Tier,Delaware,500,"500,000"
2007,12,Hudson Valley,Dutchess,"2,400","2,500,000"
2007,12,Western New York,Erie,"13,300","12,010,000"
2007,12,North Country,Essex,700,"660,000"
2007,12,North Country,Franklin,900,"800,000"
2007,12,Mohawk Valley,Fulton,900,"790,000"
2007,12,Finger Lakes,Genesee,"1,100","1,030,000"
2007,12,Capital,Greene,700,"620,000"
2007,12,North Country,Hamilton,100,"130,000"
2007,12,Mohawk Valley,Herkimer,"1,100","1,020,000"
2007,12,North Country,Jefferson,"1,700","1,570,000"
2007,12,New York City,Kings,"22,800","22,340,000"
2007,12,North Country,Lewis,500,"510,000"
2007,12,Finger Lakes,Livingston,"1,100","1,020,000"
2007,12,Central New York,Madison,"1,100","1,040,000"
2007,12,Finger Lakes,Monroe,"8,500","7,950,000"
2007,12,Mohawk Valley,Montgomery,"1,200","1,080,000"
2007,12,Long Island,Nassau,"10,900","11,440,000"
2007,12,New York City,New York,"14,600","15,600,000"
2007,12,Western New York,Niagara,"4,700","4,080,000"
2007,12,Mohawk Valley,Oneida,"2,800","2,470,000"
2007,12,Central New York,Onondaga,"4,400","4,080,000"
2007,12,Finger Lakes,Ontario,"1,500","1,400,000"
2007,12,Hudson Valley,Orange,"3,100","3,130,000"
2007,12,Finger Lakes,Orleans,900,"710,000"
2007,12,Central New York,Oswego,"2,300","2,150,000"
2007,12,Mohawk Valley,Otsego,900,"800,000"
2007,12,Out-of-State Resident,Out-of-State,"15,200","18,710,000"
2007,12,Hudson Valley,Putnam,800,"870,000"
2007,12,New York City,Queens,"18,000","18,830,000"
2007,12,Capital,Rensselaer,"1,900","1,810,000"
2007,12,New York City,Richmond,"4,200","4,110,000"
2007,12,Hudson Valley,Rockland,"2,100","2,140,000"
2007,12,Capital,Saratoga,"2,100","2,070,000"
2007,12,Capital,Schenectady,"1,700","1,680,000"
2007,12,Mohawk Valley,Schoharie,700,"620,000"
2007,12,Southern Tier,Schuyler,400,"340,000"
2007,12,Finger Lakes,Seneca,500,"430,000"
2007,12,Southern Tier,Steuben,"1,600","1,610,000"
2007,12,North Country,St. Lawrence,"1,900","1,580,000"
2007,12,Long Island,Suffolk,"15,400","15,550,000"
2007,12,Hudson Valley,Sullivan,"1,000","1,010,000"
2007,12,Southern Tier,Tioga,600,"570,000"
2007,12,Southern Tier,Tompkins,600,"500,000"
2007,12,Hudson Valley,Ulster,"2,300","2,090,000"
2007,12,Unknown Geography,Unknown,700,"890,000"
2007,12,Capital,Warren,"1,200","1,050,000"
2007,12,Capital,Washington,700,"650,000"
2007,12,Finger Lakes,Wayne,"1,500","1,420,000"
